,t,x,y,z,vx,vy,vz,QE,v_mag
3847,38.470000000000915,13816.058755691178,3873.6907636870574,130.15043874629328,238.71174298630365,-134.8039507977001,5.543740597836985,-523.6274010932099,274.1448547578959
3848,38.48000000000091,13818.445492907438,3872.3416234726305,130.20588625879694,238.67372162600319,-134.91402144269722,5.544751250367489,-524.0529449528319,274.16589608601475
3849,38.49000000000091,13820.831849970871,3870.991382334386,130.26134388020384,238.6357063432196,-135.02411382446726,5.54576214069134,-524.4784825874348,274.18700125281293
3850,38.50000000000091,13823.217826942191,3869.640040054673,130.3168116128961,238.59769713205156,-135.13422797127248,5.546773269225008,-524.9040138776411,274.2081702759968
3851,38.51000000000091,13825.603423882058,3868.287596415559,130.37228945925995,238.55969398660093,-135.24436391140972,5.547784636385265,-525.3295387041313,274.2294031732967
3852,38.520000000000906,13827.988640851067,3866.934051198827,130.42777742168585,238.52169690097261,-135.35452167321046,5.548796242589195,-525.7550569476443,274.2506999624669
3853,38.5300000000009,13830.37347790976,3865.5794041859767,130.48327550256838,238.48370586927462,-135.4647012850409,5.549808088254185,-526.1805684889777,274.2720606612858
3854,38.5400000000009,13832.757935118616,3864.2236551582237,130.53878370430635,238.44572088561807,-135.57490277530195,5.55082017379793,-526.6060732089871,274.29348528755594
3855,38.5500000000009,13835.142012538057,3862.8668038964993,130.59430202930272,238.40774194411722,-135.6851261724294,5.551832499638433,-527.0315709885881,274.31497385910393
3856,38.5600000000009,13837.525710228447,3861.5088501814503,130.64983047996466,238.36976903888936,-135.7953715048939,5.552845066194006,-527.4570617087544,274.33652639378084
3857,38.570000000000896,13839.909028250087,3860.149793793438,130.7053690587035,238.3318021640549,-135.905638801201,5.55385787388327,-527.8825452505197,274.3581429094619
3858,38.580000000000894,13842.291966663224,3858.789634512539,130.76091776793476,238.29384131373732,-136.0159280898914,5.554870923125153,-528.3080214949775,274.37982342404683
3859,38.59000000000089,13844.674525528046,3857.428372118544,130.81647661007815,238.25588648206318,-136.1262393995407,5.555884214338896,-528.7334903232808,274.4015679554598
3860,38.60000000000089,13847.056704904677,3856.0660063909563,130.8720455875576,238.21793766316213,-136.23657275875976,5.556897747944047,-529.1589516166426,274.4233765216496
3861,38.61000000000089,13849.438504853188,3854.7025371089944,130.9276247028012,238.1799948511669,-136.3469281961946,5.557911524360468,-529.5844052563366,274.4452491405893
3862,38.620000000000886,13851.81992543359,3853.337964051589,130.9832139582413,238.14205804021324,-136.45730574052646,5.558925544008329,-530.0098511236969,274.467185830277
3863,38.630000000000884,13854.200966705836,3851.9722869973843,131.03881335631436,238.10412722444,-136.56770542047195,5.559939807308116,-530.435289100118,274.4891866087353
3864,38.64000000000088,13856.581628729815,3850.6055057247363,131.09442289946116,238.06620239798906,-136.67812726478306,5.560954314680624,-530.8607190670563,274.5112514940117
3865,38.65000000000088,13858.961911565364,3849.2376200117137,131.15004259012665,238.0282835550054,-136.7885713022472,5.561969066546962,-531.2861409060281,274.53338050417847
3866,38.66000000000088,13861.34181527226,3847.868629636097,131.20567243075993,237.99037068963702,-136.89903756168732,5.562984063328552,-531.7115544986124,274.55557365733284
3867,38.670000000000876,13863.72133991022,3846.4985343753774,131.26131242381442,237.95246379603498,-137.00952607196197,5.563999305447131,-532.1369597264495,274.5778309715971
3868,38.680000000000874,13866.100485538904,3845.127334006758,131.31696257174767,237.91456286835336,-137.12003686196527,5.565014793324748,-532.5623564712412,274.6001524651186
3869,38.69000000000087,13868.47925221791,3843.7550283071514,131.3726228770215,237.87666790074925,-137.23056996062712,5.566030527383769,-532.9877446147518,274.62253815606965
3870,38.70000000000087,13870.857640006785,3842.3816170531823,131.428293342102,237.83877888738286,-137.3411253969131,5.567046508046875,-533.4131240388078,274.6449880626479
3871,38.71000000000087,13873.235648965008,3841.007100021184,131.48397396945936,237.80089582241735,-137.4517031998247,5.568062735737063,-533.8384946252986,274.6675022030762
