,t,x,y,z,vx,vy,QE,v_mag
1207,12.069999999999787,6367.2357566525825,3736.5164547330346,0,461.93443564647805,103.60975328429458,224.74578695711517,473.4114529789732
1208,12.079999999999787,6371.854256642921,3737.551115119104,0,461.84999903388115,103.46603860694677,224.48376468971443,473.297625973985
1209,12.089999999999787,6376.471912678525,3738.584338481317,0,461.7656035603032,103.32233622128072,224.2216228618676,473.1838731335151
1210,12.099999999999786,6381.088725170345,3739.61612494238,0,461.681249182048,103.17864610630664,223.9593614696798,473.0701944306223
1211,12.109999999999786,6385.7046945289,3740.6464746247902,0,461.5969358554748,103.03496824105376,223.69698050928832,472.9565898384314
1212,12.119999999999786,6390.31982116427,3741.675387650836,0,461.51266353699776,102.89130260457031,223.43447997686275,472.8430593301327
1213,12.129999999999786,6394.9341054861015,3742.7028641425954,0,461.4284321830865,102.74764917592351,223.17185986860494,472.72960287898184
1214,12.139999999999786,6399.547547903604,3743.7289042219372,0,461.3442417502655,102.6040079341995,222.9091201807495,472.6162204583003
1215,12.149999999999785,6404.160148825556,3744.753508010522,0,461.2600921951143,102.4603788585033,222.64626090956335,472.5029120414745
1216,12.159999999999785,6408.771908660298,3745.776675629802,0,461.1759834742672,102.31676192795881,222.38328205134624,472.38967760195624
1217,12.169999999999785,6413.3828278157425,3746.798407201019,0,461.0919155444133,102.17315712170874,222.12018360243064,472.27651711326257
1218,12.179999999999785,6417.992906699365,3747.818702845208,0,461.0078883622965,102.02956441891457,221.856965559182,472.1634305489754
1219,12.189999999999785,6422.602145718212,3748.8375626831958,0,460.9239018847151,101.88598379875656,221.5936279179986,472.0504178827416
1220,12.199999999999784,6427.210545278897,3749.8549868356,0,460.8399560685221,101.74241524043363,221.3301706753119,471.9374790882731
1221,12.209999999999784,6431.818105787604,3750.8709754228316,0,460.75605087062473,101.59885872316342,221.0665938275865,471.82461413934635
1222,12.219999999999784,6436.424827650084,3751.8855285650934,0,460.67218624798465,101.45531422618215,220.80289737132026,471.71182300980246
1223,12.229999999999784,6441.03071127166,3752.898646382381,0,460.5883621576177,101.31178172874469,220.53908130304438,471.5991056735473
1224,12.239999999999783,6445.635757057226,3753.910328994482,0,460.50457855659397,101.16826121012444,220.27514561932358,471.486462104551
1225,12.249999999999783,6450.239965411247,3754.920576520978,0,460.4208354020375,101.02475264961332,220.01109031675608,471.37389227684815
1226,12.259999999999783,6454.843336737758,3755.9293890812432,0,460.3371326511263,100.88125602652174,219.74691539197377,471.26139616453764
1227,12.269999999999783,6459.445871440369,3756.9367667944452,0,460.2534702610924,100.73777132017857,219.48262084164227,471.14897374178247
1228,12.279999999999783,6464.047569922262,3757.9427097795447,0,460.1698481892214,100.59429850993108,219.21820666246114,471.03662498280977
1229,12.289999999999782,6468.64843258619,3758.947218155296,0,460.08626639285274,100.45083757514492,218.95367285116382,470.9243498619106
1230,12.299999999999782,6473.248459834484,3759.950292040248,0,460.0027248293795,100.30738849520407,218.6890194045177,470.81214835344
1231,12.309999999999782,6477.8476520690465,3760.951931552743,0,459.9192234562482,100.16395124951082,218.4242463193244,470.70002043181677
1232,12.319999999999782,6482.446009691356,3761.952136810918,0,459.83576223095884,100.02052581748572,218.15935359241988,470.5879660715234
1233,12.329999999999782,6487.043533102467,3762.9509079327036,0,459.75234111106477,99.87711217856754,217.8943412206742,470.47598524710594
1234,12.339999999999781,6491.640222703009,3763.9482450358255,0,459.66896005417266,99.73371031221328,217.6292092009921,470.3640779331741
